"","ISO","year","tech","count","gdp","pop"
"15886","MUS",2000,"Climate change mitigation",0,249653291200,1186873
"15887","MUS",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,249653291200,1186873
"15888","MUS",2000,"Solar energy",0,249653291200,1186873
"15889","MUS",2000,"Wind energy",0,249653291200,1186873
"15890","MUS",2000,"Batteries",0,249653291200,1186873
"15891","MUS",2001,"Climate change mitigation",0,258010536800,1196287
"15892","MUS",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,258010536800,1196287
"15893","MUS",2001,"Solar energy",0,258010536800,1196287
"15894","MUS",2001,"Wind energy",0,258010536800,1196287
"15895","MUS",2001,"Batteries",0,258010536800,1196287
"15896","MUS",2002,"Climate change mitigation",0,262177197100,1204621
"15897","MUS",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,262177197100,1204621
"15898","MUS",2002,"Solar energy",0,262177197100,1204621
"15899","MUS",2002,"Wind energy",0,262177197100,1204621
"15900","MUS",2002,"Batteries",0,262177197100,1204621
"15901","MUS",2003,"Climate change mitigation",0,277712364000,1213370
"15902","MUS",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,277712364000,1213370
"15903","MUS",2003,"Solar energy",0,277712364000,1213370
"15904","MUS",2003,"Wind energy",0,277712364000,1213370
"15905","MUS",2003,"Batteries",0,277712364000,1213370
"15906","MUS",2004,"Climate change mitigation",0,289737364500,1221003
"15907","MUS",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,289737364500,1221003
"15908","MUS",2004,"Solar energy",0,289737364500,1221003
"15909","MUS",2004,"Wind energy",0,289737364500,1221003
"15910","MUS",2004,"Batteries",0,289737364500,1221003
"15911","MUS",2005,"Climate change mitigation",0.75,294887570800,1228254
"15912","MUS",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,294887570800,1228254
"15913","MUS",2005,"Solar energy",0,294887570800,1228254
"15914","MUS",2005,"Wind energy",0,294887570800,1228254
"15915","MUS",2005,"Batteries",0,294887570800,1228254
"15916","MUS",2006,"Climate change mitigation",0.333,309235457100,1233996
"15917","MUS",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,309235457100,1233996
"15918","MUS",2006,"Solar energy",0,309235457100,1233996
"15919","MUS",2006,"Wind energy",0,309235457100,1233996
"15920","MUS",2006,"Batteries",0,309235457100,1233996
"15921","MUS",2007,"Climate change mitigation",2.833,326945421700,1239630
"15922","MUS",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",2.25,326945421700,1239630
"15923","MUS",2007,"Solar energy",0.25,326945421700,1239630
"15924","MUS",2007,"Wind energy",0,326945421700,1239630
"15925","MUS",2007,"Batteries",0,326945421700,1239630
"15926","MUS",2008,"Climate change mitigation",0.333,344557849100,1244121
"15927","MUS",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,344557849100,1244121
"15928","MUS",2008,"Solar energy",0,344557849100,1244121
"15929","MUS",2008,"Wind energy",0,344557849100,1244121
"15930","MUS",2008,"Batteries",0,344557849100,1244121
"15931","MUS",2009,"Climate change mitigation",0.75,355980207100,1247429
"15932","MUS",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.75,355980207100,1247429
"15933","MUS",2009,"Solar energy",0.75,355980207100,1247429
"15934","MUS",2009,"Wind energy",0,355980207100,1247429
"15935","MUS",2009,"Batteries",0,355980207100,1247429
"15936","MUS",2010,"Climate change mitigation",0,371562184200,1250400
"15937","MUS",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,371562184200,1250400
"15938","MUS",2010,"Solar energy",0,371562184200,1250400
"15939","MUS",2010,"Wind energy",0,371562184200,1250400
"15940","MUS",2010,"Batteries",0,371562184200,1250400
"15941","MUS",2011,"Climate change mitigation",1.25,386712773700,1252404
"15942","MUS",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,386712773700,1252404
"15943","MUS",2011,"Solar energy",0,386712773700,1252404
"15944","MUS",2011,"Wind energy",0,386712773700,1252404
"15945","MUS",2011,"Batteries",0,386712773700,1252404
"15946","MUS",2012,"Climate change mitigation",1.25,400232710000,1255882
"15947","MUS",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,400232710000,1255882
"15948","MUS",2012,"Solar energy",0,400232710000,1255882
"15949","MUS",2012,"Wind energy",0,400232710000,1255882
"15950","MUS",2012,"Batteries",0,400232710000,1255882
"15951","MUS",2013,"Climate change mitigation",0,413682154400,1258927
"15952","MUS",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,413682154400,1258927
"15953","MUS",2013,"Solar energy",0,413682154400,1258927
"15954","MUS",2013,"Wind energy",0,413682154400,1258927
"15955","MUS",2013,"Batteries",0,413682154400,1258927
"15956","MUS",2014,"Climate change mitigation",0,429513645600,1261208
"15957","MUS",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,429513645600,1261208
"15958","MUS",2014,"Solar energy",0,429513645600,1261208
"15959","MUS",2014,"Wind energy",0,429513645600,1261208
"15960","MUS",2014,"Batteries",0,429513645600,1261208
"15961","MUS",2015,"Climate change mitigation",3,445365091100,1262879
"15962","MUS",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",3,445365091100,1262879
"15963","MUS",2015,"Solar energy",0,445365091100,1262879
"15964","MUS",2015,"Wind energy",0,445365091100,1262879
"15965","MUS",2015,"Batteries",0,445365091100,1262879
"15966","MUS",2016,"Climate change mitigation",1,462567176400,1263747
"15967","MUS",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,462567176400,1263747
"15968","MUS",2016,"Solar energy",0,462567176400,1263747
"15969","MUS",2016,"Wind energy",0,462567176400,1263747
"15970","MUS",2016,"Batteries",0,462567176400,1263747
"15971","MUS",2017,"Climate change mitigation",0.25,480782996900,1264887
"15972","MUS",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,480782996900,1264887
"15973","MUS",2017,"Solar energy",0,480782996900,1264887
"15974","MUS",2017,"Wind energy",0,480782996900,1264887
"15975","MUS",2017,"Batteries",0,480782996900,1264887
"15976","MUS",2018,"Climate change mitigation",0,500046724300,1265577
"15977","MUS",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,500046724300,1265577
"15978","MUS",2018,"Solar energy",0,500046724300,1265577
"15979","MUS",2018,"Wind energy",0,500046724300,1265577
"15980","MUS",2018,"Batteries",0,500046724300,1265577
"15981","MUS",2019,"Climate change mitigation",1,514504500200,1265985
"15982","MUS",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,514504500200,1265985
"15983","MUS",2019,"Solar energy",0,514504500200,1265985
"15984","MUS",2019,"Wind energy",0,514504500200,1265985
"15985","MUS",2019,"Batteries",0,514504500200,1265985
"15986","MUS",2020,"Climate change mitigation",3.5,439400230600,1266014
"15987","MUS",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",2.5,439400230600,1266014
"15988","MUS",2020,"Solar energy",0,439400230600,1266014
"15989","MUS",2020,"Wind energy",0.5,439400230600,1266014
"15990","MUS",2020,"Batteries",0,439400230600,1266014
"15991","MYS",1995,"Climate change mitigation",3.667,458251316700,20136888
"15992","MYS",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,458251316700,20136888
"15993","MYS",1995,"Solar energy",1,458251316700,20136888
"15994","MYS",1995,"Wind energy",0,458251316700,20136888
"15995","MYS",1995,"Batteries",0,458251316700,20136888
"15996","MYS",1996,"Climate change mitigation",3,504088824300,20689051
"15997","MYS",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",2,504088824300,20689051
"15998","MYS",1996,"Solar energy",1,504088824300,20689051
"15999","MYS",1996,"Wind energy",0,504088824300,20689051
"16000","MYS",1996,"Batteries",1,504088824300,20689051
"16001","MYS",1997,"Climate change mitigation",5.333,541001947600,21249178
"16002","MYS",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,541001947600,21249178
"16003","MYS",1997,"Solar energy",0,541001947600,21249178
"16004","MYS",1997,"Wind energy",0,541001947600,21249178
"16005","MYS",1997,"Batteries",0,541001947600,21249178
"16006","MYS",1998,"Climate change mitigation",3.167,501187368100,21810542
"16007","MYS",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.5,501187368100,21810542
"16008","MYS",1998,"Solar energy",0,501187368100,21810542
"16009","MYS",1998,"Wind energy",0,501187368100,21810542
"16010","MYS",1998,"Batteries",1.5,501187368100,21810542
"16011","MYS",1999,"Climate change mitigation",2,531948304200,22368655
"16012","MYS",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,531948304200,22368655
"16013","MYS",1999,"Solar energy",0,531948304200,22368655
"16014","MYS",1999,"Wind energy",0,531948304200,22368655
"16015","MYS",1999,"Batteries",0,531948304200,22368655
"16016","MYS",2000,"Climate change mitigation",5.167,579072903200,22945150
"16017","MYS",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",2.5,579072903200,22945150
"16018","MYS",2000,"Solar energy",0,579072903200,22945150
"16019","MYS",2000,"Wind energy",0,579072903200,22945150
"16020","MYS",2000,"Batteries",1,579072903200,22945150
"16021","MYS",2001,"Climate change mitigation",2.25,582070620700,23542517
"16022","MYS",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,582070620700,23542517
"16023","MYS",2001,"Solar energy",0,582070620700,23542517
"16024","MYS",2001,"Wind energy",0,582070620700,23542517
"16025","MYS",2001,"Batteries",0,582070620700,23542517
"16026","MYS",2002,"Climate change mitigation",6.25,613449979800,24142445
"16027","MYS",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.5,613449979800,24142445
"16028","MYS",2002,"Solar energy",0,613449979800,24142445
"16029","MYS",2002,"Wind energy",0,613449979800,24142445
"16030","MYS",2002,"Batteries",1.5,613449979800,24142445
"16031","MYS",2003,"Climate change mitigation",11.333,648959527500,24739411
"16032","MYS",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",2.5,648959527500,24739411
"16033","MYS",2003,"Solar energy",0,648959527500,24739411
"16034","MYS",2003,"Wind energy",0,648959527500,24739411
"16035","MYS",2003,"Batteries",1.5,648959527500,24739411
"16036","MYS",2004,"Climate change mitigation",10.417,692981292900,25333247
"16037","MYS",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,692981292900,25333247
"16038","MYS",2004,"Solar energy",0,692981292900,25333247
"16039","MYS",2004,"Wind energy",0,692981292900,25333247
"16040","MYS",2004,"Batteries",0.5,692981292900,25333247
"16041","MYS",2005,"Climate change mitigation",6.083,729932019800,25923536
"16042","MYS",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.333,729932019800,25923536
"16043","MYS",2005,"Solar energy",0,729932019800,25923536
"16044","MYS",2005,"Wind energy",0,729932019800,25923536
"16045","MYS",2005,"Batteries",0.333,729932019800,25923536
"16046","MYS",2006,"Climate change mitigation",25.519,770697606800,26509413
"16047","MYS",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.376,770697606800,26509413
"16048","MYS",2006,"Solar energy",0,770697606800,26509413
"16049","MYS",2006,"Wind energy",0,770697606800,26509413
"16050","MYS",2006,"Batteries",0.143,770697606800,26509413
"16051","MYS",2007,"Climate change mitigation",19.06,819242199200,27092604
"16052","MYS",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",11.31,819242199200,27092604
"16053","MYS",2007,"Solar energy",1.5,819242199200,27092604
"16054","MYS",2007,"Wind energy",0,819242199200,27092604
"16055","MYS",2007,"Batteries",3.143,819242199200,27092604
"16056","MYS",2008,"Climate change mitigation",22.917,858826097100,27664296
"16057","MYS",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",7,858826097100,27664296
"16058","MYS",2008,"Solar energy",4.333,858826097100,27664296
"16059","MYS",2008,"Wind energy",0,858826097100,27664296
"16060","MYS",2008,"Batteries",0.5,858826097100,27664296
"16061","MYS",2009,"Climate change mitigation",32.433,845827517500,28217204
"16062","MYS",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",18.117,845827517500,28217204
"16063","MYS",2009,"Solar energy",4.95,845827517500,28217204
"16064","MYS",2009,"Wind energy",2.667,845827517500,28217204
"16065","MYS",2009,"Batteries",1,845827517500,28217204
"16066","MYS",2010,"Climate change mitigation",36.35,908628919800,28717731
"16067","MYS",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",15.6,908628919800,28717731
"16068","MYS",2010,"Solar energy",7.1,908628919800,28717731
"16069","MYS",2010,"Wind energy",0,908628919800,28717731
"16070","MYS",2010,"Batteries",3.167,908628919800,28717731
"16071","MYS",2011,"Climate change mitigation",48.75,956730942800,29184133
"16072","MYS",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",29.083,956730942800,29184133
"16073","MYS",2011,"Solar energy",12.583,956730942800,29184133
"16074","MYS",2011,"Wind energy",1,956730942800,29184133
"16075","MYS",2011,"Batteries",4.75,956730942800,29184133
"16076","MYS",2012,"Climate change mitigation",44.262,1009097172700,29660212
"16077","MYS",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",14.319,1009097172700,29660212
"16078","MYS",2012,"Solar energy",8.986,1009097172700,29660212
"16079","MYS",2012,"Wind energy",1.5,1009097172700,29660212
"16080","MYS",2012,"Batteries",1,1009097172700,29660212
"16081","MYS",2013,"Climate change mitigation",51.496,1056461394000,30134807
"16082","MYS",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",17.25,1056461394000,30134807
"16083","MYS",2013,"Solar energy",3.25,1056461394000,30134807
"16084","MYS",2013,"Wind energy",2.5,1056461394000,30134807
"16085","MYS",2013,"Batteries",3,1056461394000,30134807
"16086","MYS",2014,"Climate change mitigation",34.226,1119920092400,30606459
"16087","MYS",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",11.333,1119920092400,30606459
"16088","MYS",2014,"Solar energy",5.25,1119920092400,30606459
"16089","MYS",2014,"Wind energy",0,1119920092400,30606459
"16090","MYS",2014,"Batteries",1.833,1119920092400,30606459
"16091","MYS",2015,"Climate change mitigation",27.667,1176941187000,31068833
"16092","MYS",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",10.667,1176941187000,31068833
"16093","MYS",2015,"Solar energy",3.833,1176941187000,31068833
"16094","MYS",2015,"Wind energy",2,1176941187000,31068833
"16095","MYS",2015,"Batteries",1.333,1176941187000,31068833
"16096","MYS",2016,"Climate change mitigation",30.45,1229312497000,31526418
"16097","MYS",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",6.667,1229312497000,31526418
"16098","MYS",2016,"Solar energy",1.5,1229312497000,31526418
"16099","MYS",2016,"Wind energy",0,1229312497000,31526418
"16100","MYS",2016,"Batteries",1.167,1229312497000,31526418
"16101","MYS",2017,"Climate change mitigation",21.95,1300769020000,31975806
"16102","MYS",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",9.25,1300769020000,31975806
"16103","MYS",2017,"Solar energy",1.5,1300769020000,31975806
"16104","MYS",2017,"Wind energy",0,1300769020000,31975806
"16105","MYS",2017,"Batteries",3.75,1300769020000,31975806
"16106","MYS",2018,"Climate change mitigation",20.583,1363766395000,32399271
"16107","MYS",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",8.25,1363766395000,32399271
"16108","MYS",2018,"Solar energy",1,1363766395000,32399271
"16109","MYS",2018,"Wind energy",1.5,1363766395000,32399271
"16110","MYS",2018,"Batteries",1.75,1363766395000,32399271
"16111","MYS",2019,"Climate change mitigation",33.233,1423951962000,32804020
"16112","MYS",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",7.5,1423951962000,32804020
"16113","MYS",2019,"Solar energy",4.5,1423951962000,32804020
"16114","MYS",2019,"Wind energy",0.5,1423951962000,32804020
"16115","MYS",2019,"Batteries",2,1423951962000,32804020
"16116","MYS",2020,"Climate change mitigation",23.183,1345144262000,33199993
"16117","MYS",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",5.333,1345144262000,33199993
"16118","MYS",2020,"Solar energy",0.5,1345144262000,33199993
"16119","MYS",2020,"Wind energy",1,1345144262000,33199993
"16120","MYS",2020,"Batteries",3.333,1345144262000,33199993
"16121","NAM",1995,"Climate change mitigation",0,60789412700,1605370
"16122","NAM",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,60789412700,1605370
"16123","NAM",1995,"Solar energy",0,60789412700,1605370
"16124","NAM",1995,"Wind energy",0,60789412700,1605370
"16125","NAM",1995,"Batteries",0,60789412700,1605370
"16126","NAM",1996,"Climate change mitigation",0,62729400000,1650066
"16127","NAM",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,62729400000,1650066
"16128","NAM",1996,"Solar energy",0,62729400000,1650066
"16129","NAM",1996,"Wind energy",0,62729400000,1650066
"16130","NAM",1996,"Batteries",0,62729400000,1650066
"16131","NAM",1997,"Climate change mitigation",0,65376643600,1693242
"16132","NAM",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,65376643600,1693242
"16133","NAM",1997,"Solar energy",0,65376643600,1693242
"16134","NAM",1997,"Wind energy",0,65376643600,1693242
"16135","NAM",1997,"Batteries",0,65376643600,1693242
"16136","NAM",1998,"Climate change mitigation",0,67528571800,1735953
"16137","NAM",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,67528571800,1735953
"16138","NAM",1998,"Solar energy",0,67528571800,1735953
"16139","NAM",1998,"Wind energy",0,67528571800,1735953
"16140","NAM",1998,"Batteries",0,67528571800,1735953
"16141","NAM",1999,"Climate change mitigation",0,69803797400,1778277
"16142","NAM",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,69803797400,1778277
"16143","NAM",1999,"Solar energy",0,69803797400,1778277
"16144","NAM",1999,"Wind energy",0,69803797400,1778277
"16145","NAM",1999,"Batteries",0,69803797400,1778277
"16146","NAM",2000,"Climate change mitigation",0,72241474000,1819141
"16147","NAM",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,72241474000,1819141
"16148","NAM",2000,"Solar energy",0,72241474000,1819141
"16149","NAM",2000,"Wind energy",0,72241474000,1819141
"16150","NAM",2000,"Batteries",0,72241474000,1819141
"16151","NAM",2001,"Climate change mitigation",0.5,73092441500,1856402
"16152","NAM",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.5,73092441500,1856402
"16153","NAM",2001,"Solar energy",0,73092441500,1856402
"16154","NAM",2001,"Wind energy",0,73092441500,1856402
"16155","NAM",2001,"Batteries",0,73092441500,1856402
"16156","NAM",2002,"Climate change mitigation",0,76592590900,1888525
"16157","NAM",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,76592590900,1888525
"16158","NAM",2002,"Solar energy",0,76592590900,1888525
"16159","NAM",2002,"Wind energy",0,76592590900,1888525
"16160","NAM",2002,"Batteries",0,76592590900,1888525
"16161","NAM",2003,"Climate change mitigation",0,79839959200,1915425
"16162","NAM",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,79839959200,1915425
"16163","NAM",2003,"Solar energy",0,79839959200,1915425
"16164","NAM",2003,"Wind energy",0,79839959200,1915425
"16165","NAM",2003,"Batteries",0,79839959200,1915425
"16166","NAM",2004,"Climate change mitigation",0,89635961400,1939406
"16167","NAM",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,89635961400,1939406
"16168","NAM",2004,"Solar energy",0,89635961400,1939406
"16169","NAM",2004,"Wind energy",0,89635961400,1939406
"16170","NAM",2004,"Batteries",0,89635961400,1939406
"16171","NAM",2005,"Climate change mitigation",0,91903090300,1962865
"16172","NAM",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,91903090300,1962865
"16173","NAM",2005,"Solar energy",0,91903090300,1962865
"16174","NAM",2005,"Wind energy",0,91903090300,1962865
"16175","NAM",2005,"Batteries",0,91903090300,1962865
"16176","NAM",2006,"Climate change mitigation",0,98403557000,1986558
"16177","NAM",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,98403557000,1986558
"16178","NAM",2006,"Solar energy",0,98403557000,1986558
"16179","NAM",2006,"Wind energy",0,98403557000,1986558
"16180","NAM",2006,"Batteries",0,98403557000,1986558
"16181","NAM",2007,"Climate change mitigation",0,103691807600,2011492
"16182","NAM",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,103691807600,2011492
"16183","NAM",2007,"Solar energy",0,103691807600,2011492
"16184","NAM",2007,"Wind energy",0,103691807600,2011492
"16185","NAM",2007,"Batteries",0,103691807600,2011492
"16186","NAM",2008,"Climate change mitigation",0,106439445600,2038552
"16187","NAM",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,106439445600,2038552
"16188","NAM",2008,"Solar energy",0,106439445600,2038552
"16189","NAM",2008,"Wind energy",0,106439445600,2038552
"16190","NAM",2008,"Batteries",0,106439445600,2038552
"16191","NAM",2009,"Climate change mitigation",0,106754475400,2067919
"16192","NAM",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,106754475400,2067919
"16193","NAM",2009,"Solar energy",0,106754475400,2067919
"16194","NAM",2009,"Wind energy",0,106754475400,2067919
"16195","NAM",2009,"Batteries",0,106754475400,2067919
"16196","NAM",2010,"Climate change mitigation",0,113201644500,2099271
"16197","NAM",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,113201644500,2099271
"16198","NAM",2010,"Solar energy",0,113201644500,2099271
"16199","NAM",2010,"Wind energy",0,113201644500,2099271
"16200","NAM",2010,"Batteries",0,113201644500,2099271
"16201","NAM",2011,"Climate change mitigation",1.833,118965123000,2132340
"16202","NAM",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.333,118965123000,2132340
"16203","NAM",2011,"Solar energy",0,118965123000,2132340
"16204","NAM",2011,"Wind energy",0.333,118965123000,2132340
"16205","NAM",2011,"Batteries",0,118965123000,2132340
"16206","NAM",2012,"Climate change mitigation",1.75,124986759300,2167470
"16207","NAM",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.5,124986759300,2167470
"16208","NAM",2012,"Solar energy",0.5,124986759300,2167470
"16209","NAM",2012,"Wind energy",0,124986759300,2167470
"16210","NAM",2012,"Batteries",0,124986759300,2167470
"16211","NAM",2013,"Climate change mitigation",0.333,132004415400,2204510
"16212","NAM",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,132004415400,2204510
"16213","NAM",2013,"Solar energy",0,132004415400,2204510
"16214","NAM",2013,"Wind energy",0,132004415400,2204510
"16215","NAM",2013,"Batteries",0,132004415400,2204510
"16216","NAM",2014,"Climate change mitigation",0,140046809700,2243001
"16217","NAM",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,140046809700,2243001
"16218","NAM",2014,"Solar energy",0,140046809700,2243001
"16219","NAM",2014,"Wind energy",0,140046809700,2243001
"16220","NAM",2014,"Batteries",0,140046809700,2243001
"16221","NAM",2015,"Climate change mitigation",0,146018650100,2282704
"16222","NAM",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,146018650100,2282704
"16223","NAM",2015,"Solar energy",0,146018650100,2282704
"16224","NAM",2015,"Wind energy",0,146018650100,2282704
"16225","NAM",2015,"Batteries",0,146018650100,2282704
"16226","NAM",2016,"Climate change mitigation",1,146067996300,2323352
"16227","NAM",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,146067996300,2323352
"16228","NAM",2016,"Solar energy",0,146067996300,2323352
"16229","NAM",2016,"Wind energy",0,146067996300,2323352
"16230","NAM",2016,"Batteries",1,146067996300,2323352
"16231","NAM",2017,"Climate change mitigation",0,144567511600,2364534
"16232","NAM",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,144567511600,2364534
"16233","NAM",2017,"Solar energy",0,144567511600,2364534
"16234","NAM",2017,"Wind energy",0,144567511600,2364534
"16235","NAM",2017,"Batteries",0,144567511600,2364534
"16236","NAM",2018,"Climate change mitigation",0,146099845500,2405680
"16237","NAM",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,146099845500,2405680
"16238","NAM",2018,"Solar energy",0,146099845500,2405680
"16239","NAM",2018,"Wind energy",0,146099845500,2405680
"16240","NAM",2018,"Batteries",0,146099845500,2405680
"16241","NAM",2019,"Climate change mitigation",0,144873841800,2446644
"16242","NAM",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,144873841800,2446644
"16243","NAM",2019,"Solar energy",0,144873841800,2446644
"16244","NAM",2019,"Wind energy",0,144873841800,2446644
"16245","NAM",2019,"Batteries",0,144873841800,2446644
"16246","NAM",2020,"Climate change mitigation",0,133137031250,2489098
"16247","NAM",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,133137031250,2489098
"16248","NAM",2020,"Solar energy",0,133137031250,2489098
"16249","NAM",2020,"Wind energy",0,133137031250,2489098
"16250","NAM",2020,"Batteries",0,133137031250,2489098
"16251","NCL",1995,"Climate change mitigation",0.333,288516014100,193816
"16252","NCL",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.333,288516014100,193816
"16253","NCL",1995,"Solar energy",0,288516014100,193816
"16254","NCL",1995,"Wind energy",0,288516014100,193816
"16255","NCL",1995,"Batteries",0,288516014100,193816
"16256","NCL",1996,"Climate change mitigation",0,289813987300,197564
"16257","NCL",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,289813987300,197564
"16258","NCL",1996,"Solar energy",0,289813987300,197564
"16259","NCL",1996,"Wind energy",0,289813987300,197564
"16260","NCL",1996,"Batteries",0,289813987300,197564
"16261","NCL",1997,"Climate change mitigation",0,295630995500,201418
"16262","NCL",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,295630995500,201418
"16263","NCL",1997,"Solar energy",0,295630995500,201418
"16264","NCL",1997,"Wind energy",0,295630995500,201418
"16265","NCL",1997,"Batteries",0,295630995500,201418
"16266","NCL",1998,"Climate change mitigation",0,286169989100,205279
"16267","NCL",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,286169989100,205279
"16268","NCL",1998,"Solar energy",0,286169989100,205279
"16269","NCL",1998,"Wind energy",0,286169989100,205279
"16270","NCL",1998,"Batteries",0,286169989100,205279
"16271","NCL",1999,"Climate change mitigation",0,288746012700,209214
"16272","NCL",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,288746012700,209214
"16273","NCL",1999,"Solar energy",0,288746012700,209214
"16274","NCL",1999,"Wind energy",0,288746012700,209214
"16275","NCL",1999,"Batteries",0,288746012700,209214
"16276","NCL",2000,"Climate change mitigation",0,294809993200,213230
"16277","NCL",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,294809993200,213230
"16278","NCL",2000,"Solar energy",0,294809993200,213230
"16279","NCL",2000,"Wind energy",0,294809993200,213230
"16280","NCL",2000,"Batteries",0,294809993200,213230
"16281","NCL",2001,"Climate change mitigation",0,NA,217324
"16282","NCL",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,217324
"16283","NCL",2001,"Solar energy",0,NA,217324
"16284","NCL",2001,"Wind energy",0,NA,217324
"16285","NCL",2001,"Batteries",0,NA,217324
"16286","NCL",2002,"Climate change mitigation",0,NA,221490
"16287","NCL",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,221490
"16288","NCL",2002,"Solar energy",0,NA,221490
"16289","NCL",2002,"Wind energy",0,NA,221490
"16290","NCL",2002,"Batteries",0,NA,221490
"16291","NCL",2003,"Climate change mitigation",0,NA,225296
"16292","NCL",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,225296
"16293","NCL",2003,"Solar energy",0,NA,225296
"16294","NCL",2003,"Wind energy",0,NA,225296
"16295","NCL",2003,"Batteries",0,NA,225296
"16296","NCL",2004,"Climate change mitigation",0,NA,228750
"16297","NCL",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,NA,228750
"16298","NCL",2004,"Solar energy",0,NA,228750
