"","ISO","year","gdp","pop","count_ccmt","count_energy","count_storage","count_solar","count_wind","count_batteries","brown_patents","tot_count","share_green_tot"
"1172","DNK",1996,1569163312000,5263074,35.5,14,7,0,3.167,7,NA,NA,NA
"1173","DNK",1997,1620332004000,5284991,45.833,9.5,1,0,3,0,NA,NA,NA
"1174","DNK",1998,1656273540000,5304219,77.333,42.5,2.5,0,18.5,2.5,NA,NA,NA
"1175","DNK",1999,1705100851000,5321799,66.533,37.5,3.5,0,16.5,3.5,NA,NA,NA
"1176","DNK",2000,1768988637000,5339616,72.5,39,4,0.25,13.5,4,6,1409.8333333333,7.4713323087837
"1177","DNK",2001,1783550120000,5358783,87.75,43.833,0,2,16.5,0,3.5,1482.6833333333,7.79555085936522
"1178","DNK",2002,1791867627000,5375931,89.7,50.5,1.5,7,26,1.5,9,1455.42619047616,7.97246429208274
"1179","DNK",2003,1798856960000,5390574,93.933,57.75,6,5,21,3,1,1556.56904761899,8.17610159095337
"1180","DNK",2004,1846854408000,5404523,86.7,46.5,5,1,16.5,1.5,2.83000004291534,1562.77142857138,8.07539718814573
"1181","DNK",2005,1890008771000,5419432,149.367,86.667,5.333,7.5,26.167,3.333,5.5,1587.34047619042,11.4258200674085
"1182","DNK",2006,1963964965000,5437272,143.5,94.5,5.167,4,62,3.167,10,1568.21428571423,12.3548166704624
"1183","DNK",2007,1981822099000,5461438,283.483,198.45,5.333,18.083,130.667,3.333,11.080000013113,1877.03730158724,16.7338176888861
"1184","DNK",2008,1971674838000,5493621,359.583,280.083,3,15.75,207.667,2,4.14000010490417,1887.1416666666,21.4071545591442
"1185","DNK",2009,1874933671000,5523095,356.433,304.517,8.25,22.667,227.25,3.25,11.6300002336502,1686.29801587297,22.8024147005594
"1186","DNK",2010,1910013514000,5547683,445.567,373.65,11.5,24.167,296.333,4.5,20.3300000429153,1801.82896825391,26.6155487072331
"1187","DNK",2011,1935546150000,5570572,463.617,372.833,12.333,15.5,299.917,4.333,15.8900003433228,1966.44999999994,25.9960843143736
"1188","DNK",2012,1939930158000,5591572,369.35,271.767,2.833,5.5,225,1.333,20.2999999523163,1846.82857142852,23.0629599261541
"1189","DNK",2013,1958036321000,5614932,305.567,224.7,2.833,16,166,0.333,37.9799995422363,1823.10158730153,19.241933770637
"1190","DNK",2014,1989744640000,5643475,338.9,223.567,8.667,6.5,159.667,2,20.25,1737.31031746026,21.8719321191168
"1191","DNK",2015,2036356221000,5683483,299.167,213.5,10.5,10,166.167,4.5,26.5,1750.33730158726,19.696203679563
"1192","DNK",2016,2102455468000,5728010,372.083,279.5,13,16.333,215.667,7,17.9000000953674,1763.34999999996,24.2956115726696
"1193","DNK",2017,2161781218000,5764980,339.167,259.333,12.5,8.5,213.833,4.5,20.1199998855591,1811.33849206344,21.4620294165523
"1194","DNK",2018,2204790662000,5793636,402.75,318.75,18.5,11.25,253.083,10.5,9.5,1797.88690476187,24.9320465493553
"1195","DNK",2019,2237718923000,5814422,366.25,257.583,11.5,5,205.25,8.5,19,1861.12857142852,22.9654561876179
"1196","DNK",2020,2193085212000,5831404,408.533,309.533,6.667,7,252.283,5.667,6,2001.32023809518,23.8609156217712
"1197","DOM",1995,768284214100,7869753,0,0,0,0,0,0,NA,NA,NA
"1198","DOM",1996,814210900800,8012314,0,0,0,0,0,0,NA,NA,NA
"1199","DOM",1997,886555730100,8150076,0,0,0,0,0,0,NA,NA,NA
"1200","DOM",1998,946083317000,8282126,0.5,0,0,0,0,0,NA,NA,NA
"1201","DOM",1999,1002281130900,8411374,0,0,0,0,0,0,NA,NA,NA
"1202","DOM",2000,1049005094600,8540791,0,0,0,0,0,0,NA,NA,NA
"1203","DOM",2001,1074805546600,8669040,0,0,0,0,0,0,NA,NA,NA
"1204","DOM",2002,1123119167300,8795101,0,0,0,0,0,0,NA,NA,NA
"1205","DOM",2003,1108005283200,8919852,0,0,0,0,0,0,NA,NA,NA
"1206","DOM",2004,1136482506800,9043127,0,0,0,0,0,0,NA,NA,NA
"1207","DOM",2005,1243632770400,9164768,0,0,0,0,0,0,NA,NA,NA
"1208","DOM",2006,1357728060700,9284168,0,0,0,0,0,0,NA,NA,NA
"1209","DOM",2007,1458416518100,9402206,1,0,0,0,0,0,NA,NA,NA
"1210","DOM",2008,1505224458400,9522948,0,0,0,0,0,0,NA,NA,NA
"1211","DOM",2009,1519466217400,9648061,1,0,0,0,0,0,NA,NA,NA
"1212","DOM",2010,1646184397900,9775755,0.5,0,0,0,0,0,NA,NA,NA
"1213","DOM",2011,1697766318500,9903737,3.5,3.5,0,0,0,0,NA,NA,NA
"1214","DOM",2012,1743900875400,10030882,0,0,0,0,0,0,NA,NA,NA
"1215","DOM",2013,1828919619700,10157051,0,0,0,0,0,0,NA,NA,NA
"1216","DOM",2014,1957866933400,10282115,1.5,0.5,0,0,0,0,NA,NA,NA
"1217","DOM",2015,2093488743400,10405832,0,0,0,0,0,0,NA,NA,NA
"1218","DOM",2016,2232898351300,10527592,1,1,1,0,0,0,NA,NA,NA
"1219","DOM",2017,2337101123100,10647244,0,0,0,0,0,0,NA,NA,NA
"1220","DOM",2018,2500289853700,10765531,1,0.5,0.5,0,0,0.5,NA,NA,NA
"1221","DOM",2019,2626608698100,10881882,0.5,0.5,0.5,0,0,0.5,NA,NA,NA
"1222","DOM",2020,2450094306200,10999664,0.5,0,0,0,0,0,NA,NA,NA
"1223","DZA",1995,8808126752900,28478022,0,0,0,0,0,0,NA,NA,NA
"1224","DZA",1996,9169259815000,28984634,2.5,0,0,0,0,0,NA,NA,NA
"1225","DZA",1997,9270121667400,29476031,0.5,0,0,0,0,0,NA,NA,NA
"1226","DZA",1998,9742898207000,29924668,0.5,0.5,0,0,0,0,NA,NA,NA
"1227","DZA",1999,10054671100800,30346083,0,0,0,0,0,0,NA,NA,NA
"1228","DZA",2000,10436748602600,30774621,0.667,0.333,0.333,0,0,0.333,NA,NA,NA
"1229","DZA",2001,10749851060700,31200985,1,1,0,2,0,0,NA,NA,NA
"1230","DZA",2002,11351842720100,31624696,1,1,0,2,0,0,NA,NA,NA
"1231","DZA",2003,12169175396000,32055883,0.833,0,0,0,0,0,NA,NA,NA
"1232","DZA",2004,12692449938000,32510186,0.25,0,0,0,0,0,NA,NA,NA
"1233","DZA",2005,13441304484300,32956690,0.833,0.333,0,0,0,0,NA,NA,NA
"1234","DZA",2006,13669806660600,33435080,4,2,0,2,0,0,NA,NA,NA
"1235","DZA",2007,14134580087000,33983827,1.667,0.667,0.333,0.333,0,0.333,NA,NA,NA
"1236","DZA",2008,14473810009100,34569592,0.2,0.2,0,0.2,0,0,NA,NA,NA
"1237","DZA",2009,14705390969300,35196037,2,0.667,0,0.667,0,0,NA,NA,NA
"1238","DZA",2010,15234785044200,35856344,2.25,1.5,1.167,0,0,0.333,NA,NA,NA
"1239","DZA",2011,15676593810400,36543541,2.417,1.833,0.5,0,0,0.5,NA,NA,NA
"1240","DZA",2012,1.6209598e+13,37260563,1.25,1.25,1,0.25,0,0,NA,NA,NA
"1241","DZA",2013,16663466744000,38000626,1.833,1.5,0,0.5,1,0,NA,NA,NA
"1242","DZA",2014,17296678480300,38760168,2,0.5,0,0,0,0,NA,NA,NA
"1243","DZA",2015,17936655584000,39543154,3,1,0,1,0,0,NA,NA,NA
"1244","DZA",2016,18510628562700,40339329,1.5,1.5,1,0.5,0,0,NA,NA,NA
"1245","DZA",2017,18751266734000,41136546,0.333,0,0,0,0,0,NA,NA,NA
"1246","DZA",2018,18976281934900,41927007,2.5,1.5,0,1,0.5,0,NA,NA,NA
"1247","DZA",2019,19166044754200,42705368,3.333,1.333,0,0,0.333,0,NA,NA,NA
"1248","DZA",2020,18188576471700,43451666,1.5,0.5,0,0,0.5,0,NA,NA,NA
"1249","ECU",1995,35743721000,11561683,0,0,0,0,0,0,NA,NA,NA
"1250","ECU",1996,36362712000,11775221,0,0,0,0,0,0,NA,NA,NA
"1251","ECU",1997,37936441000,11987838,0,0,0,0,0,0,NA,NA,NA
"1252","ECU",1998,39175646000,12199693,0,0,0,0,0,0,NA,NA,NA
"1253","ECU",1999,37318961000,12412046,2,2,0,2,0,0,NA,NA,NA
"1254","ECU",2000,37726410000,12626507,0,0,0,0,0,0,NA,NA,NA
"1255","ECU",2001,39241363000,12845521,0,0,0,0,0,0,NA,NA,NA
"1256","ECU",2002,40848994000,13070609,0,0,0,0,0,0,NA,NA,NA
"1257","ECU",2003,41961262000,13301184,0,0,0,0,0,0,NA,NA,NA
"1258","ECU",2004,45406710000,13534593,0,0,0,0,0,0,NA,NA,NA
"1259","ECU",2005,47809319000,13770012,1.25,1.25,0,1,0,0,NA,NA,NA
"1260","ECU",2006,49914615000,14009061,1.25,1.25,0,0.5,0,0,NA,NA,NA
"1261","ECU",2007,51007777000,14251835,3,2,0,0,1,0,NA,NA,NA
"1262","ECU",2008,54250408000,14496797,2.333,0.333,0.333,0,0,0,NA,NA,NA
"1263","ECU",2009,54557732000,14742766,2.75,2,0,0.5,0.5,0,NA,NA,NA
"1264","ECU",2010,56481055000,14989585,1.833,0.5,0,0,0,0,NA,NA,NA
"1265","ECU",2011,60925064000,15237728,1,0.75,0,0,0.25,0,NA,NA,NA
"1266","ECU",2012,64362433000,15483883,0.5,0,0,0,0,0,NA,NA,NA
"1267","ECU",2013,67546128000,15722989,0,0,0,0,0,0,NA,NA,NA
"1268","ECU",2014,70105362000,15957994,0,0,0,0,0,0,NA,NA,NA
"1269","ECU",2015,70174677000,16195902,1.5,1,0,0,0,0,NA,NA,NA
"1270","ECU",2016,69314066000,16439585,1.667,0.667,0.33,0.333,0,0.33,NA,NA,NA
"1271","ECU",2017,70955691000,16696944,0,0,0,0,0,0,NA,NA,NA
"1272","ECU",2018,71870517000,17015672,1.333,0,0,0,0,0,NA,NA,NA
"1273","ECU",2019,71879217000,17343740,0.5,0,0,0,0,0,NA,NA,NA
"1274","ECU",2020,66281546000,17588595,1,0,0,0,0,0,NA,NA,NA
"1275","EGY",1995,1390860341780.14,64166908,0,0,0,0,0,0,NA,NA,NA
"1276","EGY",1996,1460246616834.51,65565195,0,0,0,0,0,0,NA,NA,NA
"1277","EGY",1997,1540448541111.57,66993728,1.5,1.5,0,0.5,0,0,NA,NA,NA
"1278","EGY",1998,1626336210411.71,68446011,0.5,0,0,0,0,0,NA,NA,NA
"1279","EGY",1999,1724785477308.27,69907887,0,0,0,0,0,0,NA,NA,NA
"1280","EGY",2000,1834654378345.08,71371371,1,1,0,1,0,0,NA,NA,NA
"1281","EGY",2001,1899514033385.7,72854261,0.25,0,0,0,0,0,NA,NA,NA
"1282","EGY",2002,1944916294321.19,74393759,0.5,0,0,0,0,0,NA,NA,NA
"1283","EGY",2003,2007026315860.61,75963322,4,0.5,0,0.5,0,0,NA,NA,NA
"1284","EGY",2004,2089155269962.32,77522427,1.667,0.333,0.333,0,0,0.333,NA,NA,NA
"1285","EGY",2005,2182576955253.02,79075310,6.376,3.333,2.667,0,0,1,NA,NA,NA
"1286","EGY",2006,2331948990525.51,80629670,5.083,2,0.5,1.5,0,0,NA,NA,NA
"1287","EGY",2007,2497233510655.21,82218755,1.583,1,0,0,0,0,NA,NA,NA
"1288","EGY",2008,2675942621984.32,83844783,2.833,1.833,1,0.5,0,1,NA,NA,NA
"1289","EGY",2009,2801005471000.75,85501064,9.7,5,0,4,2,0,NA,NA,NA
"1290","EGY",2010,2945179800966.08,87252413,9.417,6.333,0,4,1,0,NA,NA,NA
"1291","EGY",2011,2997149617581.49,89200054,7.7,6.283,0,2.2,1.5,0,NA,NA,NA
"1292","EGY",2012,3063872156332.88,91240376,8.017,3.867,1.667,0.2,0,1.167,NA,NA,NA
"1293","EGY",2013,3130832042235.9,93377890,7.729,5,2.167,0,1,0.667,NA,NA,NA
"1294","EGY",2014,3222124345693.84,95592324,14.583,10.333,1.5,7.833,0,0.5,NA,NA,NA
"1295","EGY",2015,3362996236801.28,97723799,8.117,4,1.167,2.5,0,1.167,NA,NA,NA
"1296","EGY",2016,3509173692638.74,99784030,6.583,3.917,3.583,0.333,0,1.75,NA,NA,NA
"1297","EGY",2017,3.6559e+12,101789386,3.333,3.333,2.333,0,1,1,NA,NA,NA
"1298","EGY",2018,3.8508e+12,103740765,5.167,3.333,0.333,1,1,0.333,NA,NA,NA
"1299","EGY",2019,4.0646e+12,105618671,2.567,1,0,0,0,0,NA,NA,NA
"1300","EGY",2020,4.2089e+12,107465134,5.267,2.333,0,0.333,0,0,NA,NA,NA
"1301","ERI",1995,23023583200,2157220,0,0,0,0,0,0,NA,NA,NA
"1302","ERI",1996,25155299600,2264073,0,0,0,0,0,0,NA,NA,NA
"1303","ERI",1997,27144752900,2291561,0,0,0,0,0,0,NA,NA,NA
"1304","ERI",1998,27625916200,2322753,0,0,0,0,0,0,NA,NA,NA
"1305","ERI",1999,27629640200,2356477,0,0,0,0,0,0,NA,NA,NA
"1306","ERI",2000,26761520800,2392880,0,0,0,0,0,0,NA,NA,NA
"1307","ERI",2001,29104608500,2461927,0,0,0,0,0,0,NA,NA,NA
"1308","ERI",2002,29979326900,2547424,0,0,0,0,0,0,NA,NA,NA
"1309","ERI",2003,29183221100,2653390,0,0,0,0,0,0,NA,NA,NA
"1310","ERI",2004,29606884300,2763140,0,0,0,0,0,0,NA,NA,NA
"1311","ERI",2005,30369098600,2831732,0,0,0,0,0,0,NA,NA,NA
"1312","ERI",2006,30074756100,2880093,0.5,0.5,0,0,0,0,NA,NA,NA
"1313","ERI",2007,30503869400,2926168,0,0,0,0,0,0,NA,NA,NA
"1314","ERI",2008,27519666700,3005779,0,0,0,0,0,0,NA,NA,NA
"1315","ERI",2009,28586467000,3083888,0,0,0,0,0,0,NA,NA,NA
"1316","ERI",2010,29213708500,3147727,0,0,0,0,0,0,NA,NA,NA
"1317","ERI",2011,31749400000,3207570,0,0,0,0,0,0,NA,NA,NA
"1318","ERI",2012,NA,3252596,0,0,0,0,0,0,NA,NA,NA
"1319","ERI",2013,NA,3296367,0,0,0,0,0,0,NA,NA,NA
"1320","ERI",2014,NA,3323425,0,0,0,0,0,0,NA,NA,NA
"1321","ERI",2015,NA,3340006,0,0,0,0,0,0,NA,NA,NA
"1322","ERI",2016,NA,3365287,0.5,0.5,0,0,0,0,NA,NA,NA
"1323","ERI",2017,NA,3396933,0,0,0,0,0,0,NA,NA,NA
"1324","ERI",2018,NA,3445374,0,0,0,0,0,0,NA,NA,NA
"1325","ERI",2019,NA,3498818,0.5,0.5,0.5,0,0,0.5,NA,NA,NA
"1326","ERI",2020,NA,3555868,0,0,0,0,0,0,NA,NA,NA
"1327","ESP",1995,7.16127e+11,39724050,33.667,8,0,4,2,0,NA,NA,NA
"1328","ESP",1996,7.3518e+11,39889852,35.917,11.167,4,2,4.167,1,NA,NA,NA
"1329","ESP",1997,7.624e+11,40057389,38.2,8.2,2,5,2,2,NA,NA,NA
"1330","ESP",1998,7.95893e+11,40223509,42.861,10,1,6,1,1,NA,NA,NA
"1331","ESP",1999,8.31633e+11,40386875,51.533,19.333,0.5,7,10.833,0.5,NA,NA,NA
"1332","ESP",2000,8.7526e+11,40567864,53.417,20.917,3,6.25,5.667,3,12.6700000762939,1276.87857142854,5.91938301923011
"1333","ESP",2001,9.09684e+11,40850412,62.083,22.833,4,4,4.833,3,11.960000038147,1286.64999999996,7.01433956398397
"1334","ESP",2002,9.34527e+11,41431558,48.483,14,1,1.5,5,1,20.5699996352196,1432.40595238091,4.83917750770636
"1335","ESP",2003,9.62394e+11,42187645,64.55,23.833,1,8.333,8,1,12.7300000488758,1454.55714285709,6.81536190036563
"1336","ESP",2004,9.92447e+11,42921895,87.967,41.283,2,10.833,21.5,1.5,8.53000020980835,1765.87619047611,6.88326852446088
"1337","ESP",2005,1.028692e+12,43653155,132.05,74.067,9,24.7,34.333,6,12.7299998402596,1991.22261904754,9.34099473462999
"1338","ESP",2006,1.070896e+12,44397319,167.293,106.96,2.5,54.283,39,1.5,14.0900001525879,2029.94835164826,11.1066630649221
"1339","ESP",2007,1.109499e+12,45226803,224.317,144.367,5,82.533,44.5,5,20,2127.73928571419,12.4929152951856
"1340","ESP",2008,1.119341e+12,45954106,216.35,132.417,7.167,75.25,39.167,1.833,16.1700000762939,2210.24642857133,11.8395546284165
"1341","ESP",2009,1.077219e+12,46362946,293.926,179.843,12.5,115.01,43.333,5.5,17.3299999237061,2351.39325396817,14.6491669663598
"1342","ESP",2010,1.078974e+12,46576897,267.15,169.783,15.333,87.45,55.333,7.083,35.0799999237061,2411.84761904751,13.1688213738529
"1343","ESP",2011,1.070187e+12,46742697,300.783,189.7,12.833,66.2,85.5,6,38.1700000762939,2406.24523809512,14.9659170630394
"1344","ESP",2012,1.038521e+12,46773055,326.899,225.9,13.5,77.283,112.167,5.667,37.4300003051758,2311.14682539672,16.4701266635646
"1345","ESP",2013,1.023947e+12,46620045,285.802,172.083,18.5,40.5,80.917,11.5,20.2699999809265,2268.33789682531,15.1055379948766
"1346","ESP",2014,1.038239e+12,46480882,245.367,142.783,20,54.283,50.833,11.833,13.75,2250.07579365071,13.4565837376553
"1347","ESP",2015,1.078092e+12,46444832,225.917,131.833,13.833,46.167,45.5,11.333,19.9400000572205,2202.23214285706,13.8034191499426
"1348","ESP",2016,1.110842e+12,46484062,207.644,92.667,18.583,14.667,39.667,16.083,17.7399998009205,2148.09991299539,12.6011881232117
"1349","ESP",2017,1.143898e+12,46593236,235.954,129.2,13.5,43.75,43.533,10.5,25.5799999237061,2188.39472455639,14.4239960328885
"1350","ESP",2018,1.17003e+12,46797754,226.519,109.067,21.9,39.333,38.667,12.9,17.1000000834465,2303.98650793642,12.9761803471761
"1351","ESP",2019,1.193243e+12,47134837,184.65,75.583,13.333,33.333,28.417,8.333,5.5,2211.16431989053,11.6386646476247
"1352","ESP",2020,1.058103e+12,47365655,214.893,109.067,13.167,46.25,42.45,9.833,2.47000004351139,2257.70003607491,12.7044588229365
"1353","EST",1995,9241911000,1436634,0,0,0,0,0,0,NA,NA,NA
"1354","EST",1996,9698740000,1415594,0,0,0,0,0,0,NA,NA,NA
"1355","EST",1997,10964427000,1399535,0.5,0,0,0,0,0,NA,NA,NA
"1356","EST",1998,11440264000,1386156,1.45,0,0,0,0,0,NA,NA,NA
"1357","EST",1999,11391640000,1390244,0,0,0,0,0,0,NA,NA,NA
"1358","EST",2000,12540787000,1396985,1.667,0.167,0.167,0,0,0.167,NA,NA,NA
"1359","EST",2001,13293695000,1388115,0.167,0.167,0.167,0,0,0.167,NA,NA,NA
"1360","EST",2002,14193860000,1379350,0,0,0,0,0,0,NA,NA,NA
"1361","EST",2003,15272631000,1370720,0.667,0.667,0,0.667,0,0,NA,NA,NA
"1362","EST",2004,16311782000,1362550,4,1,0,1,0,0,NA,NA,NA
"1363","EST",2005,17865712000,1354775,1,0,0,0,0,0,NA,NA,NA
"1364","EST",2006,19610403000,1346810,0,0,0,0,0,0,NA,NA,NA
"1365","EST",2007,21096703000,1340680,4,3,0,1,0,0,NA,NA,NA
"1366","EST",2008,20014020000,1337090,5,2,0,1,1,0,NA,NA,NA
"1367","EST",2009,17086158000,1334515,6,4,0,0,1,0,NA,NA,NA
"1368","EST",2010,17503789000,1331475,11.917,5,5,0,0,1,NA,NA,NA
"1369","EST",2011,18775104000,1327439,7.783,5.2,1.2,1.5,0,0.2,NA,NA,NA
"1370","EST",2012,19381202000,1322696,3.75,1.75,0.25,0.5,0,0.25,NA,NA,NA
"1371","EST",2013,19663863000,1317997,3.333,2,0,1,0,0,NA,NA,NA
"1372","EST",2014,20256014000,1314545,8.5,3.5,2,0,1,0,NA,NA,NA
"1373","EST",2015,20631362000,1315407,8.167,1.833,0,0,0,0,NA,NA,NA
"1374","EST",2016,21282398000,1315790,8.333,6.333,3,3,0,0,NA,NA,NA
"1375","EST",2017,22515084000,1317384,6.5,2.5,2.5,0,0,1.5,NA,NA,NA
"1376","EST",2018,23367100000,1321977,4,2,0,0,0,0,NA,NA,NA
"1377","EST",2019,24240961000,1326898,3.833,0.667,0,0,0,0,NA,NA,NA
"1378","EST",2020,24107393000,1329522,3.5,1.5,0,2.5,0,0,NA,NA,NA
"1379","ETH",1995,308301921300,57476536,0,0,0,0,0,0,NA,NA,NA
"1380","ETH",1996,346612053800,59347649,0,0,0,0,0,0,NA,NA,NA
"1381","ETH",1997,357474552700,61233480,0,0,0,0,0,0,NA,NA,NA
"1382","ETH",1998,345112585300,63136493,0,0,0,0,0,0,NA,NA,NA
"1383","ETH",1999,362927800200,65077579,0,0,0,0,0,0,NA,NA,NA
"1384","ETH",2000,384969194800,67031867,0,0,0,0,0,0,NA,NA,NA
"1385","ETH",2001,416926666900,69018932,0,0,0,0,0,0,NA,NA,NA
"1386","ETH",2002,423241962300,71073215,0,0,0,0,0,0,NA,NA,NA
"1387","ETH",2003,414094181000,73168838,0,0,0,0,0,0,NA,NA,NA
"1388","ETH",2004,470297540800,75301026,0.667,0,0,0,0,0,NA,NA,NA
"1389","ETH",2005,525880906400,77469940,0.333,0,0,0,0,0,NA,NA,NA
"1390","ETH",2006,582858667300,79691050,1.083,0.5,0,0,0,0,NA,NA,NA
"1391","ETH",2007,649631929600,81996185,0,0,0,0,0,0,NA,NA,NA
"1392","ETH",2008,719717611200,84357105,0.5,0.5,0,0.5,0,0,NA,NA,NA
"1393","ETH",2009,783071136800,86755585,0.5,0.5,0,0,0,0,NA,NA,NA
"1394","ETH",2010,881350780100,89237791,2.083,1.833,0,0.833,0,0,NA,NA,NA
"1395","ETH",2011,979870781100,91817929,2.833,2.833,0,1.833,0,0,NA,NA,NA
"1396","ETH",2012,1064608160500,94451280,1.5,1.5,0,1,0,0,NA,NA,NA
"1397","ETH",2013,1177267871000,97084366,2.5,2.5,0.5,0.5,0,0.5,NA,NA,NA
"1398","ETH",2014,1298026040000,99746766,0.5,0.5,0,0,0,0,NA,NA,NA
"1399","ETH",2015,1432922916200,102471895,0.5,0.5,0.5,0,0,0.5,NA,NA,NA
"1400","ETH",2016,1568097451000,105293228,0,0,0,0,0,0,NA,NA,NA
"1401","ETH",2017,1718073265000,108197950,0.333,0,0,0,0,0,NA,NA,NA
"1402","ETH",2018,1835179678000,111129438,0,0,0,0,0,0,NA,NA,NA
"1403","ETH",2019,1988675679000,114120594,0.5,0.5,0.25,0.25,0,0.25,NA,NA,NA
"1404","ETH",2020,2109180096000,117190911,0,0,0,0,0,0,NA,NA,NA
"1405","FIN",1995,1.37708e+11,5107790,56.083,19,2,1,1,1,NA,NA,NA
"1406","FIN",1996,1.42758e+11,5124573,58.833,11.333,0,3,1,0,NA,NA,NA
"1407","FIN",1997,1.518e+11,5139835,50.167,12,2,0,1,2,NA,NA,NA
"1408","FIN",1998,1.60084e+11,5153498,62.25,15.083,4.333,1,1,4,NA,NA,NA
"1409","FIN",1999,1.67095e+11,5165474,77.083,19.583,3,2,1,1.5,NA,NA,NA
"1410","FIN",2000,1.76742e+11,5176209,63.583,13.25,2,0,1,2,7.1700000166893,2002.98333333331,5.34619193037058
"1411","FIN",2001,1.81355e+11,5188008,89.167,12.833,5,1,0,5,7,1949.18333333331,7.23379877042526
"1412","FIN",2002,1.84451e+11,5200598,99.417,20.833,2,2,1,2,10.3299999237061,1746.16666666664,8.0509687887754
"1413","FIN",2003,1.88147e+11,5213014,103.083,15.5,1,2,0,1,9,1803.21428571425,8.01808939063855
"1414","FIN",2004,1.95658e+11,5228172,93.067,21.75,0.25,4,5,0.25,3,1948.59285714282,7.33349706564819
"1415","FIN",2005,2.01097e+11,5246096,122.333,30,3.5,4,3.333,2,16.6000003814697,1814.07619047615,8.94853998887012
"1416","FIN",2006,2.09196e+11,5266268,119.833,36.5,6.5,5,5,1.5,15,1984.82619047614,8.02757108395015
"1417","FIN",2007,2.20282e+11,5288720,140.2,42.667,6,4.5,1.5,5,18,1899.70476190471,10.0471752502896
"1418","FIN",2008,2.22009e+11,5313399,162.333,61.917,5,4.833,7,3,22.5,1782.38928571424,12.5486990108918
"1419","FIN",2009,2.04083e+11,5338871,151.967,63.433,5.783,10.4,5,3.95,20.4700002074242,1647.12619047616,12.6331142408207
"1420","FIN",2010,2.10585e+11,5363352,202.267,92.517,7.25,11.567,12.833,3,44.6700000762939,1677.71746031742,15.8578548708468
"1421","FIN",2011,2.1595e+11,5388272,218.433,93.267,7.5,10.1,9.5,5.5,43.8500003814697,1863.4678571428,16.60971320113
"1422","FIN",2012,2.12932e+11,5413971,224.886,79.302,8.5,21.102,8.5,4,45,1982.519047619,16.2109773760657
"1423","FIN",2013,2.11012e+11,5438972,198.333,59.167,9.333,18.5,3,6.5,68,1868.05873015869,14.5025775845734
"1424","FIN",2014,2.10242e+11,5461512,187.517,52.5,15.5,7.667,6.5,11.5,41.25,1650.78452380948,15.6854713379425
"1425","FIN",2015,2.11385e+11,5479531,152.65,49.083,8.333,14,2.5,7.333,59.2699998617172,1509.95119047615,14.1715397612192
"1426","FIN",2016,2.17328e+11,5495303,158.571,43.167,5.5,12.667,5.333,4.5,47,1563.83761140816,14.3336341490673
"1427","FIN",2017,2.24266e+11,5508214,158.617,71.417,10.75,16.333,4,7.75,37.6800003051758,1658.02170868343,14.05992849465
"1428","FIN",2018,2.26822e+11,5515525,170.85,67,21,7,5,16,68.0599994659424,1659.08928571423,14.2628450060456
"1429","FIN",2019,2.296e+11,5521606,166.233,46.833,8.5,16,1.333,6.5,41.4499999284744,1639.7895363408,14.6065492771192
"1430","FIN",2020,2.24193e+11,5529543,142.083,41.75,13.75,4,3,10.75,3,1672.39880952373,12.3774304801702
"1431","FJI",1995,6136543200,792246,0,0,0,0,0,0,NA,NA,NA
"1432","FJI",1996,6431097300,796538,0,0,0,0,0,0,NA,NA,NA
"1433","FJI",1997,6289613200,804572,0,0,0,0,0,0,NA,NA,NA
"1434","FJI",1998,6371378200,813947,0,0,0,0,0,0,NA,NA,NA
"1435","FJI",1999,6932059400,823422,0,0,0,0,0,0,NA,NA,NA
"1436","FJI",2000,6814214500,832509,0,0,0,0,0,0,NA,NA,NA
"1437","FJI",2001,6950498800,841320,0,0,0,0,0,0,NA,NA,NA
"1438","FJI",2002,7172914700,849891,0.5,0,0,0,0,0,NA,NA,NA
"1439","FJI",2003,7244643800,858306,0,0,0,0,0,0,NA,NA,NA
"1440","FJI",2004,7628609900,866694,0,0,0,0,0,0,NA,NA,NA
"1441","FJI",2005,7682010200,874923,0,0,0,0,0,0,NA,NA,NA
"1442","FJI",2006,7824318200,883083,0,0,0,0,0,0,NA,NA,NA
"1443","FJI",2007,7757760300,890648,0,0,0,0,0,0,NA,NA,NA
"1444","FJI",2008,7837882000,896731,0,0,0,0,0,0,NA,NA,NA
"1445","FJI",2009,7729246000,901383,0.5,0,0,0,0,0,NA,NA,NA
"1446","FJI",2010,7957619900,905169,0,0,0,0,0,0,NA,NA,NA
"1447","FJI",2011,8172884900,908355,0,0,0,0,0,0,NA,NA,NA
"1448","FJI",2012,8288230000,911059,0,0,0,0,0,0,NA,NA,NA
"1449","FJI",2013,8680613000,913453,0,0,0,0,0,0,NA,NA,NA
"1450","FJI",2014,9167032400,915560,0.5,0.5,0,0,0,0,NA,NA,NA
"1451","FJI",2015,9579658900,917200,0,0,0,0,0,0,NA,NA,NA
"1452","FJI",2016,9813944000,918371,0,0,0,0,0,0,NA,NA,NA
"1453","FJI",2017,10339320200,919019,0,0,0,0,0,0,NA,NA,NA
"1454","FJI",2018,10733491400,918996,0,0,0,0,0,0,NA,NA,NA
"1455","FJI",2019,10671028200,918465,0,0,0,0,0,0,NA,NA,NA
"1456","FJI",2020,8856928339.70314,920422,1,1,1,0,0,1,NA,NA,NA
"1457","FRA",1995,1596316561000,59543659,279.167,72.5,15.833,3.5,1,10.833,NA,NA,NA
